symA,symB,S_cos,S_dot,S_wdot,same_group,same_period
Ta,No,-4.573764618807e-01,-8.923973173038e+00,-6.276237148404e+02,0,0
Ta,Lr,-3.729055443714e-01,-7.294203625959e+00,-5.795984651704e+02,0,0
Ta,Rf,-4.275580470721e-01,-8.334107924359e+00,-6.102418550000e+02,0,0
Ta,Db,-4.666931845651e-01,-9.112671842229e+00,-6.331841946742e+02,1,0
Ta,Sg,-5.126276383657e-01,-1.008284494861e+01,-6.617727799380e+02,0,0
Ta,Bh,-5.070787837050e-01,-9.961573310311e+00,-6.581992067800e+02,0,0
Ta,Hs,-5.014724043613e-01,-9.840301672014e+00,-6.546256336220e+02,0,0
W,Re,-2.912631657227e-01,-4.067974332561e+00,-5.837119325369e+01,0,1
W,Os,-2.868145357200e-01,-4.355936476611e+00,-7.727010064658e+01,0,1
W,Ir,-2.832474445894e-01,-4.087101989432e+00,-7.864484094651e+01,0,1
W,Pt,-3.757979834851e-01,-4.619798237973e+00,-6.478872401738e+01,0,1
W,Au,-4.073378821661e-01,-5.436784054066e+00,-1.393614783347e+02,0,1
W,Hg,-1.387479321185e-01,-2.303113188341e+00,5.769182360356e+01,0,1
W,Tl,-3.550842461654e-01,-4.971613092478e+00,-8.685450861953e+01,0,1
W,Pb,-2.917814801872e-01,-3.476233772205e+00,5.654756093462e+00,0,1
W,Bi,-9.006443107809e-02,-5.444274878560e+00,-4.907539360050e+00,0,1
W,Po,-3.633353534645e-01,-5.598653556559e+00,-1.475193951883e+02,0,1
W,At,-2.721777585502e-01,-1.499494348407e+01,-8.075886094506e+02,0,1
W,Rn,-1.187946829203e-01,-2.248074763336e+00,-8.334877527947e+01,0,1
W,Fr,-6.608071824429e-02,-4.358089600434e+00,-6.861193302046e+01,0,0
W,Ra,-4.833797475031e-02,-7.141803311492e-01,5.788835127023e+01,0,0
W,Ac,-1.077171917483e-01,-2.116622250844e+00,-5.002914285431e+00,0,0
W,Th,-2.703711345943e-02,-1.389843074135e+00,2.519167016999e+02,0,0
W,Pa,-1.150739748109e-01,-3.383050321483e+00,-5.106589877895e+02,0,0
W,U,-1.209919479682e-01,-3.564438823692e+00,-4.967853601012e+02,0,0
W,Np,-1.628405841758e-01,-4.788827143553e+00,-5.655001154725e+02,0,0
W,Pu,-1.619375364710e-01,-4.762573659929e+00,-5.530426457289e+02,0,0
W,Am,-2.130515019932e-01,-6.536175176269e+00,-6.783327670950e+02,0,0
W,Cm,-1.673812811071e-01,-4.946133170384e+00,-5.469391538579e+02,0,0
W,Bk,-1.333210907665e-01,-3.923093175508e+00,-5.137584720234e+02,0,0
W,Cf,-1.997572402931e-01,-6.024218978772e+00,-6.440552585691e+02,0,0
W,Es,-1.493468366621e-01,-4.811356253203e+00,-6.613318216243e+02,0,0
W,Fm,6.686480444824e-01,3.055935556040e+01,1.953419645203e+02,0,0
W,Md,6.671588635519e-01,3.049889090585e+01,1.937035794725e+02,0,0
W,No,6.664165270830e-01,3.046917684705e+01,1.928984302490e+02,0,0
W,Lr,6.900646731664e-01,3.163001183620e+01,2.243530826170e+02,0,0
W,Rf,6.762601441665e-01,3.088931981805e+01,2.042828657813e+02,0,0
W,Db,6.629731704940e-01,3.033477255781e+01,1.892565343428e+02,0,0
W,Sg,6.431636977037e-01,2.964374793446e+01,1.705321337963e+02,1,0
W,Bh,6.458233416724e-01,2.973012601238e+01,1.728726838646e+02,0,0
W,Hs,6.484325859852e-01,2.981650409029e+01,1.752132339329e+02,0,0
Re,Os,9.409738639470e-01,5.196919428144e+00,2.337300383936e+02,0,1
Re,Ir,9.145180565240e-01,4.798768530662e+00,2.276956559963e+02,0,1
Re,Pt,7.813769040781e-01,3.493149527096e+00,1.676163070114e+02,0,1
Re,Au,6.270830497579e-01,3.043689785336e+00,1.591078393245e+02,0,1
Re,Hg,-2.440794601581e-01,-1.473357166210e+00,-8.545302993535e+00,0,1
Re,Tl,6.845910901008e-01,3.485661452088e+00,1.549486704749e+02,0,1
Re,Pb,4.944449165327e-01,2.142186165383e+00,7.589489145791e+01,0,1
Re,Bi,-1.364636734310e-01,-2.999796781200e+00,-3.356835150289e+01,0,1
Re,Po,6.720433125181e-01,3.765834612729e+00,1.931014719983e+02,0,1
Re,At,3.248570448632e-01,6.508374457251e+00,4.447534818392e+02,0,1
Re,Rn,-5.352455106620e-02,-3.683450378282e-01,7.424820844193e+01,0,1
Re,Fr,1.623382431753e-01,3.893411295374e+00,2.017221884430e+02,0,0
Re,Ra,5.698242278416e-01,3.061599569493e+00,9.172270252984e+01,0,0
Re,Ac,7.065746871172e-01,5.048989322359e+00,1.953483295856e+02,0,0
Re,Th,1.883830695441e-01,3.521562134030e+00,1.129304599137e+02,0,0
Re,Pa,-2.909972834287e-01,-3.111059524681e+00,-4.427946871113e+02,0,0
Re,U,-3.268346869477e-01,-3.501473799625e+00,-4.694086711299e+02,0,0
Re,Np,-2.619795716354e-01,-2.801702255510e+00,-4.191638005287e+02,0,0
Re,Pu,-2.622992712503e-01,-2.805299951432e+00,-4.299395695075e+02,0,0
Re,Am,-1.260363689180e-01,-1.406122016571e+00,-3.233161155384e+02,0,0
Re,Cm,-2.621353753240e-01,-2.816907547807e+00,-4.404604868614e+02,0,0
Re,Bk,-3.096633216677e-01,-3.313657177845e+00,-4.582908325772e+02,0,0
Re,Cf,-1.917345003386e-01,-2.102744613608e+00,-3.599294579583e+02,0,0
Re,Es,-1.651709199509e-01,-1.935054125654e+00,-3.094763433044e+02,0,0
Re,Fm,-5.393417415486e-01,-8.963934790415e+00,-6.155107579326e+02,0,0
Re,Md,-5.423246035726e-01,-9.015755725907e+00,-6.168217208434e+02,0,0
Re,No,-5.437811247456e-01,-9.041222014206e+00,-6.174659654739e+02,0,0
Re,Lr,-4.827257414730e-01,-8.046334082653e+00,-5.922973503902e+02,0,0
Re,Rf,-5.226298274673e-01,-8.681140542440e+00,-6.083566460478e+02,0,0
Re,Db,-5.502911391601e-01,-9.156412550816e+00,-6.203800487442e+02,0,0
Re,Sg,-5.816274946642e-01,-9.748651813591e+00,-6.353624820108e+02,0,0
Re,Bh,-5.779136417410e-01,-9.674621905744e+00,-6.334896778524e+02,1,0
Re,Hs,-5.741403640323e-01,-9.600591997897e+00,-6.316168736941e+02,0,0
Os,Ir,9.875897754705e-01,5.635102812605e+00,2.488106534460e+02,0,1
Os,Pt,8.861878511578e-01,4.307944899102e+00,1.830801016935e+02,0,1
Os,Au,7.282222833078e-01,3.843501286050e+00,1.786659174754e+02,0,1
Os,Hg,-4.352404072422e-01,-2.856891555804e+00,-3.661233784349e+01,0,1
Os,Tl,7.949690784396e-01,4.401411148855e+00,1.726607070602e+02,0,1
Os,Pb,5.519656712645e-01,2.600393692633e+00,7.887793196837e+01,0,1
Os,Bi,-1.029604673066e-01,-2.461121326565e+00,-3.221352176978e+01,0,1
Os,Po,7.850925572824e-01,4.783795224995e+00,2.161849552342e+02,0,1
Os,At,3.571966672237e-01,7.781716100900e+00,5.128640809424e+02,0,1
Os,Rn,-2.155084600867e-01,-1.612701001428e+00,6.133997572961e+01,0,1
Os,Fr,1.672607173785e-01,4.362055024468e+00,2.208672044473e+02,0,0
Os,Ra,6.251032676042e-01,3.652136392298e+00,1.009869929021e+02,0,0
Os,Ac,8.190075459067e-01,6.363880592119e+00,2.219534278441e+02,0,0
Os,Th,1.609507571293e-01,3.271705861382e+00,9.907624842575e+01,0,0
Os,Pa,-2.158543961852e-01,-2.509389207197e+00,-4.234648474831e+02,0,0
Os,U,-2.557759705637e-01,-2.979684090158e+00,-4.543062915565e+02,0,0
Os,Np,-1.898311133763e-01,-2.207545627333e+00,-3.980102679076e+02,0,0
Os,Pu,-1.877337878462e-01,-2.183294922552e+00,-4.095155230567e+02,0,0
Os,Am,-4.992693149068e-02,-6.056890780525e-01,-2.892391507736e+02,0,0
Os,Cm,-1.881278248295e-01,-2.198303928979e+00,-4.213992919366e+02,0,0
Os,Bk,-2.384304056798e-01,-2.774387932886e+00,-4.418813553883e+02,0,0
Os,Cf,-1.188719440568e-01,-1.417598908484e+00,-3.312620165662e+02,0,0
Os,Es,-9.587280195710e-02,-1.221357184416e+00,-2.741568208966e+02,0,0
Os,Fm,-4.871507958560e-01,-8.804117164261e+00,-6.136952677890e+02,0,0
Os,Md,-4.907848024385e-01,-8.872002930169e+00,-6.154130279929e+02,0,0
Os,No,-4.925620245030e-01,-8.905363935129e+00,-6.162571844360e+02,0,0
Os,Lr,-4.194166029000e-01,-7.602054209369e+00,-5.832786424645e+02,0,0
Os,Rf,-4.669232353550e-01,-8.433654841737e+00,-6.043212049621e+02,0,0
Os,Db,-5.005281580235e-01,-9.056264294775e+00,-6.200755199749e+02,0,0
Os,Sg,-5.394596743341e-01,-9.832101619433e+00,-6.397070651622e+02,0,0
Os,Bh,-5.347891647265e-01,-9.735121953851e+00,-6.372531220138e+02,0,0
Os,Hs,-5.300607644039e-01,-9.638142288268e+00,-6.347991788654e+02,1,0
Ir,Pt,9.063085843351e-01,4.185906622041e+00,1.846497048533e+02,0,1
Ir,Au,7.995280660583e-01,4.009275266313e+00,1.916631813234e+02,0,1
Ir,Hg,-4.388048642143e-01,-2.736560633370e+00,-3.140700176068e+01,0,1
Ir,Tl,8.244179532585e-01,4.336688598128e+00,1.782170245705e+02,0,1
Ir,Pb,5.651171975502e-01,2.529499827987e+00,8.115966538172e+01,0,1
Ir,Bi,-1.022772963308e-01,-2.322794838916e+00,-2.460581743804e+01,0,1
Ir,Po,8.501396138408e-01,4.921653885391e+00,2.308854493657e+02,0,1
Ir,At,4.250010583151e-01,8.796848051874e+00,5.651483831060e+02,0,1
Ir,Rn,-1.732365375299e-01,-1.231680658147e+00,8.414702455376e+01,0,1
Ir,Fr,1.622457215604e-01,4.020124770883e+00,2.203370761802e+02,0,0
Ir,Ra,6.378644569937e-01,3.540729235310e+00,1.029278556976e+02,0,0
Ir,Ac,8.231206057524e-01,6.076684486438e+00,2.206095294260e+02,0,0
Ir,Th,8.718871910781e-02,1.683877989332e+00,4.941528732691e+01,0,0
Ir,Pa,-2.159225017766e-01,-2.384921703275e+00,-4.158680769924e+02,0,0
Ir,U,-2.613744704611e-01,-2.892962081469e+00,-4.485575796872e+02,0,0
Ir,Np,-1.927042184605e-01,-2.129132112442e+00,-3.907319207074e+02,0,0
Ir,Pu,-1.954138614293e-01,-2.159207713961e+00,-4.043787101285e+02,0,0
Ir,Am,-4.629092512696e-02,-5.335557716229e-01,-2.788373170314e+02,0,0
Ir,Cm,-2.025689573709e-01,-2.248933891644e+00,-4.189212499175e+02,0,0
Ir,Bk,-2.443444838523e-01,-2.701327145938e+00,-4.362188151959e+02,0,0
Ir,Cf,-1.115793581505e-01,-1.264232522148e+00,-3.196487640649e+02,0,0
Ir,Es,-6.394055951147e-02,-7.739141693645e-01,-2.517031625204e+02,0,0
Ir,Fm,-4.664703504020e-01,-8.009686833785e+00,-5.900762821372e+02,0,0
Ir,Md,-4.697936459108e-01,-8.068760109189e+00,-5.915369572037e+02,0,0
Ir,No,-4.714185744727e-01,-8.097790404530e+00,-5.922547746650e+02,0,0
Ir,Lr,-4.043743624190e-01,-6.963667907163e+00,-5.642119000669e+02,0,0
Ir,Rf,-4.479559153256e-01,-7.687315530865e+00,-5.821051696315e+02,0,0
Ir,Db,-4.786992746455e-01,-8.229101856714e+00,-5.955016466699e+02,0,0
Ir,Sg,-5.142089821053e-01,-8.904225004191e+00,-6.121950760013e+02,0,0
Ir,Bh,-5.099558167324e-01,-8.819834610757e+00,-6.101083973349e+02,0,0
Ir,Hs,-5.056479200788e-01,-8.735444217322e+00,-6.080217186685e+02,0,0
Pt,Au,8.807504660889e-01,3.762739319468e+00,1.641418028194e+02,0,1
Pt,Hg,-2.481696732222e-01,-1.318564684002e+00,3.566274079275e+01,0,1
Pt,Tl,8.646448177074e-01,3.874963614962e+00,1.617680252918e+02,0,1
Pt,Pb,7.492513346786e-01,2.857213834556e+00,1.133932554513e+02,0,1
Pt,Bi,-9.426416080169e-02,-1.823884394993e+00,2.138412134736e+01,0,1
Pt,Po,8.676887671408e-01,4.279606902166e+00,1.932881642980e+02,0,1
Pt,At,2.659546270739e-01,4.689901464639e+00,2.666057436360e+02,0,1
Pt,Rn,-1.625566161528e-01,-9.846510888987e-01,8.630528158956e+01,0,1
Pt,Fr,1.311975811067e-01,2.769562663288e+00,1.645482861347e+02,0,0
Pt,Ra,6.143083985753e-01,2.905158658458e+00,1.040547282236e+02,0,0
Pt,Ac,7.312986654518e-01,4.599568417518e+00,1.739019099420e+02,0,0
Pt,Th,1.897107319238e-01,3.121485421577e+00,6.587412096145e+01,0,0
Pt,Pa,-2.790279387797e-01,-2.625687289839e+00,-4.058782248909e+02,0,0
Pt,U,-2.971956382825e-01,-2.802470794731e+00,-4.197397805896e+02,0,0
Pt,Np,-2.531112128913e-01,-2.382549114272e+00,-3.901223961062e+02,0,0
Pt,Pu,-2.500373627539e-01,-2.353764751295e+00,-3.958328136380e+02,0,0
Pt,Am,-1.577007662222e-01,-1.548591438982e+00,-3.346151623663e+02,0,0
Pt,Cm,-2.451056513650e-01,-2.318335097695e+00,-4.007699896061e+02,0,0
Pt,Bk,-2.857737705987e-01,-2.691634570046e+00,-4.130644042277e+02,0,0
Pt,Cf,-2.071172052756e-01,-1.999301839126e+00,-3.563886065912e+02,0,0
Pt,Es,-2.020340556373e-01,-2.083339444371e+00,-3.323981966286e+02,0,0
Pt,Fm,-5.281572962951e-01,-7.726340865956e+00,-5.383425520046e+02,0,0
Pt,Md,-5.302140688896e-01,-7.758361313361e+00,-5.390245579448e+02,0,0
Pt,No,-5.312158555783e-01,-7.774097076086e+00,-5.393597151497e+02,0,0
Pt,Lr,-4.879778183957e-01,-7.159350229406e+00,-5.262661753919e+02,0,0
Pt,Rf,-5.165120982858e-01,-7.551600710117e+00,-5.346207481595e+02,0,0
Pt,Db,-5.356725062903e-01,-7.845273956317e+00,-5.408757169253e+02,0,0
Pt,Sg,-5.565859434952e-01,-8.211221926661e+00,-5.486700705277e+02,0,0
Pt,Bh,-5.541593379020e-01,-8.165478430368e+00,-5.476957763274e+02,0,0
Pt,Hs,-5.516784171840e-01,-8.119734934075e+00,-5.467214821271e+02,0,0
Au,Hg,-1.757467405023e-01,-1.013815037502e+00,2.069178350035e+01,0,1
Au,Tl,8.864667633609e-01,4.313313870653e+00,1.884769186503e+02,0,1
Au,Pb,7.316443278066e-01,3.029241848372e+00,1.137222100656e+02,0,1
Au,Bi,-6.335063506098e-02,-1.330823293382e+00,3.287383433613e+01,0,1
Au,Po,9.606462235757e-01,5.144250431769e+00,2.433361628018e+02,0,1
Au,At,4.154652459402e-01,7.954439572636e+00,4.684304109910e+02,0,1
Au,Rn,1.075966292087e-01,7.076118546462e-01,1.456114404200e+02,0,1
Au,Fr,1.105559789982e-01,2.533881620253e+00,1.828698815328e+02,0,0
Au,Ra,5.872563405976e-01,3.015295196576e+00,1.140145880924e+02,0,0
Au,Ac,6.577534061514e-01,4.491631583386e+00,1.903833667200e+02,0,0
Au,Th,-1.765666641370e-01,-3.154255305293e+00,-1.295267806930e+02,0,0
Au,Pa,-9.194706604442e-02,-9.394029196145e-01,-2.908064990601e+02,0,0
Au,U,-1.164944427308e-01,-1.192676304814e+00,-3.109088732120e+02,0,0
Au,Np,-5.943421301031e-02,-6.074152794529e-01,-2.691665406668e+02,0,0
Au,Pu,-7.019874823520e-02,-7.174741064173e-01,-2.809455440793e+02,0,0
Au,Am,3.974652351691e-02,4.237609347627e-01,-1.928770806218e+02,0,0
Au,Cm,-7.656122233978e-02,-7.862315417204e-01,-2.913297279407e+02,0,0
Au,Bk,-1.019624439885e-01,-1.042683948809e+00,-3.019611076447e+02,0,0
Au,Cf,2.058519984743e-03,2.157426428774e-02,-2.186379171301e+02,0,0
Au,Es,3.236196645162e-02,3.623173045245e-01,-1.710679950937e+02,0,0
Au,Fm,-3.546542665429e-01,-5.632931734542e+00,-4.247380695795e+02,0,0
Au,Md,-3.551117696173e-01,-5.641603230265e+00,-4.249178362579e+02,0,0
Au,No,-3.553307671685e-01,-5.645864651020e+00,-4.250061787399e+02,0,0
Au,Lr,-3.439850093293e-01,-5.479384320995e+00,-4.215549153243e+02,0,0
Au,Rf,-3.518790259975e-01,-5.585610143598e+00,-4.237570571346e+02,0,0
Au,Db,-3.562732225979e-01,-5.665140147226e+00,-4.254057743850e+02,0,0
Au,Sg,-3.598719545760e-01,-5.764242955486e+00,-4.274602507094e+02,0,0
Au,Bh,-3.595358805824e-01,-5.751855104454e+00,-4.272034411689e+02,0,0
Au,Hs,-3.591674780616e-01,-5.739467253421e+00,-4.269466316283e+02,0,0
Hg,Tl,-2.998186516792e-01,-1.814298461889e+00,3.225819943189e+01,0,1
Hg,Pb,6.438764497505e-02,3.315415468129e-01,1.278352930465e+02,0,1
Hg,Bi,-1.354387760543e-01,-3.538456997524e+00,7.032486485748e+01,0,1
Hg,Po,-3.022409226324e-01,-2.012859074767e+00,1.684922518760e+01,0,1
Hg,At,-2.778857557290e-01,-6.616718413872e+00,-4.463828224135e+02,0,1
Hg,Rn,7.202765233297e-01,5.891110575216e+00,1.930060066608e+02,0,1
Hg,Fr,-1.351400912899e-01,-3.852031015715e+00,-3.843252236346e+01,0,0
Hg,Ra,-3.299157584395e-01,-2.106719243072e+00,2.894637912093e+01,0,0
Hg,Ac,-5.676433539615e-01,-4.820788289878e+00,-6.028014636274e+01,0,0
Hg,Th,-2.232477727844e-02,-4.959943687760e-01,6.088936655931e+01,0,0
Hg,Pa,-2.247543094591e-01,-2.855772046412e+00,-4.248191829464e+02,0,0
Hg,U,-1.766638288899e-01,-2.249399024320e+00,-3.932572423353e+02,0,0
Hg,Np,-2.042341724740e-01,-2.595846971359e+00,-4.283925843420e+02,0,0
Hg,Pu,-2.077028099902e-01,-2.640102065517e+00,-4.216843867905e+02,0,0
Hg,Am,-2.804182010894e-01,-3.718171769115e+00,-5.085000701711e+02,0,0
Hg,Cm,-1.921944875429e-01,-2.454618550763e+00,-4.084332404317e+02,0,0
Hg,Bk,-1.816491693503e-01,-2.310188130944e+00,-3.999556821417e+02,0,0
Hg,Cf,-2.447128196072e-01,-3.189621196473e+00,-4.773103956791e+02,0,0
Hg,Es,-2.942125152533e-01,-4.096536200302e+00,-5.401260725854e+02,0,0
Hg,Fm,-2.663333332296e-01,-5.260854666291e+00,-4.205308451896e+02,0,0
Hg,Md,-2.618530905069e-01,-5.173645381871e+00,-4.177607049789e+02,0,0
Hg,No,-2.596479879826e-01,-5.130788247813e+00,-4.163993789326e+02,0,0
Hg,Lr,-3.435101951590e-01,-6.805081923995e+00,-4.695821136336e+02,0,0
Hg,Rf,-2.905952971692e-01,-5.736768189843e+00,-4.356478960533e+02,0,0
Hg,Db,-2.496481808015e-01,-4.936934467015e+00,-4.102417529786e+02,0,0
Hg,Sg,-1.978011380948e-01,-3.940256930780e+00,-3.785830077142e+02,0,0
Hg,Bh,-2.043038022392e-01,-4.064841622809e+00,-3.825403508722e+02,0,0
Hg,Hs,-2.108038306443e-01,-4.189426314838e+00,-3.864976940303e+02,0,0
Tl,Pb,8.589022120005e-01,3.730407668184e+00,1.541659524959e+02,0,1
Tl,Bi,-2.907352662361e-02,-6.406867934332e-01,8.320431647237e+01,0,1
Tl,Po,9.357690124297e-01,5.256611956935e+00,2.255722870602e+02,0,1
Tl,At,2.986927873880e-01,5.998991661622e+00,2.197653102925e+02,0,1
Tl,Rn,-9.935805128136e-02,-6.854537160951e-01,9.961150764347e+01,0,1
Tl,Fr,1.518011854798e-01,3.649706036541e+00,1.972117277508e+02,0,0
Tl,Ra,8.107125323453e-01,4.366642566314e+00,1.701636182856e+02,0,0
Tl,Ac,8.679192002963e-01,6.217258909071e+00,2.371406333283e+02,0,0
Tl,Th,-9.754551288065e-02,-1.827991040532e+00,-5.425177860302e+01,0,0
Tl,Pa,-5.906897090706e-02,-6.330704911981e-01,-3.293915454541e+02,0,0
Tl,U,-7.705721754640e-02,-8.275787717541e-01,-3.380440262143e+02,0,0
Tl,Np,-5.162202129061e-02,-5.534301786243e-01,-3.223150916361e+02,0,0
Tl,Pu,-3.998610546966e-02,-4.287109806495e-01,-3.221537625563e+02,0,0
Tl,Am,5.022960843057e-03,5.617721408931e-02,-2.908415427270e+02,0,0
Tl,Cm,-3.395135248000e-02,-3.657440920924e-01,-3.230212153517e+02,0,0
Tl,Bk,-6.729458419422e-02,-7.218902918665e-01,-3.337734842984e+02,0,0
Tl,Cf,-2.424626306461e-02,-2.665657549282e-01,-3.044600516044e+02,0,0
Tl,Es,-4.904730490569e-02,-5.760337874571e-01,-3.006575970452e+02,0,0
Tl,Fm,-3.548505984075e-01,-5.912259356342e+00,-4.546396937466e+02,0,0
Tl,Md,-3.572076314546e-01,-5.953013089707e+00,-4.556204011087e+02,0,0
Tl,No,-3.583597166123e-01,-5.973040638675e+00,-4.561023487267e+02,0,0
Tl,Lr,-3.106339750924e-01,-5.190627177676e+00,-4.372741683852e+02,0,0
Tl,Rf,-3.417005965213e-01,-5.689860411404e+00,-4.492878335707e+02,0,0
Tl,Db,-3.635185748590e-01,-6.063630365985e+00,-4.582823210915e+02,0,0
Tl,Sg,-3.885970689292e-01,-6.529387318734e+00,-4.694904052296e+02,0,0
Tl,Bh,-3.856011492141e-01,-6.471167699640e+00,-4.680893947124e+02,0,0
Tl,Hs,-3.825643620269e-01,-6.412948080547e+00,-4.666883841951e+02,0,0
Pb,Bi,-2.480399271219e-02,-4.651092588220e-01,1.262267673786e+02,0,1
Pb,Po,7.225109377651e-01,3.453560098812e+00,1.342141214313e+02,0,1
Pb,At,-7.926039137491e-02,-1.354550085492e+00,-2.703325062888e+02,0,1
Pb,Rn,-6.170374513550e-03,-3.622195841818e-02,8.048931750307e+01,0,1
Pb,Fr,9.189349980468e-02,1.879978349560e+00,1.077518815110e+02,0,0
Pb,Ra,7.788829184900e-01,3.569753843811e+00,1.603041918062e+02,0,0
Pb,Ac,6.718310889270e-01,4.095105428806e+00,1.565366275282e+02,0,0
Pb,Th,-5.940495692785e-02,-9.472721836724e-01,1.802921156828e+01,0,0
Pb,Pa,-1.381619539919e-01,-1.259988164273e+00,-3.666803133941e+02,0,0
Pb,U,-1.178737101556e-01,-1.077204863174e+00,-3.494308119364e+02,0,0
Pb,Np,-1.457603931041e-01,-1.329697021219e+00,-3.766445286134e+02,0,0
Pb,Pu,-1.211195018142e-01,-1.104981250594e+00,-3.642878400815e+02,0,0
Pb,Am,-1.925681613386e-01,-1.832610718043e+00,-4.292537073771e+02,0,0
Pb,Cm,-9.431952516900e-02,-8.645839695327e-01,-3.512780364364e+02,0,0
Pb,Bk,-1.183429761458e-01,-1.080236648561e+00,-3.536960919804e+02,0,0
Pb,Cf,-1.915251805288e-01,-1.791722536800e+00,-4.151225712686e+02,0,0
Pb,Es,-2.857421461075e-01,-2.855567593388e+00,-4.740114215303e+02,0,0
Pb,Fm,-3.709649037351e-01,-5.259277567629e+00,-4.149328459652e+02,0,0
Pb,Md,-3.721616053123e-01,-5.277557918584e+00,-4.151127739327e+02,0,0
Pb,No,-3.727434494884e-01,-5.286541405339e+00,-4.152011956767e+02,0,0
Pb,Lr,-3.471222094341e-01,-4.935584781800e+00,-4.117468357407e+02,0,0
Pb,Rf,-3.641396872435e-01,-5.159519080992e+00,-4.139509533425e+02,0,0
Pb,Db,-3.753233649922e-01,-5.327176014031e+00,-4.156011498444e+02,0,0
Pb,Sg,-3.872088153865e-01,-5.536094310654e+00,-4.176574694730e+02,0,0
Pb,Bh,-3.858516101072e-01,-5.509979523576e+00,-4.174004295194e+02,0,0
Pb,Hs,-3.844573675101e-01,-5.483864736498e+00,-4.171433895659e+02,0,0
Bi,Po,-3.869410224428e-02,-9.384320891457e-01,5.123318423341e+01,0,1
Bi,At,-7.476395682813e-02,-6.482859606439e+00,-4.524891135215e+02,0,1
Bi,Rn,-1.210351638556e-01,-3.605018092127e+00,1.546563741392e+01,0,1
Bi,Fr,-1.811362691808e-03,-1.880221251729e-01,7.289994990480e+01,0,0
Bi,Ra,-6.572821672853e-03,-1.528457695856e-01,1.242867128984e+02,0,0
Bi,Ac,-2.476893003930e-03,-7.660334245445e-02,9.706171926154e+01,0,0
Bi,Th,-8.145428012875e-02,-6.590243965134e+00,-9.264315376056e+01,0,0
Bi,Pa,-8.468749347984e-02,-3.918616483253e+00,-3.576301858774e+02,0,0
Bi,U,-7.981381656157e-02,-3.700794018433e+00,-3.341109963716e+02,0,0
Bi,Np,-9.233060823400e-02,-4.273604662267e+00,-3.814096934160e+02,0,0
Bi,Pu,-8.715786287472e-02,-4.034436542311e+00,-3.643737309043e+02,0,0
Bi,Am,-1.094472829887e-01,-5.284771402028e+00,-4.680093860097e+02,0,0
Bi,Cm,-8.269049061307e-02,-3.845887931568e+00,-3.492648733055e+02,0,0
Bi,Bk,-8.195443889219e-02,-3.795634491862e+00,-3.431133850390e+02,0,0
Bi,Cf,-1.049523327011e-01,-4.981641318182e+00,-4.404901931956e+02,0,0
Bi,Es,-1.154771643427e-01,-5.855307886070e+00,-5.105104748426e+02,0,0
Bi,Fm,-8.394237820818e-02,-6.038235129594e+00,-3.392520514245e+02,0,0
Bi,Md,-8.412735384261e-02,-6.053048497680e+00,-3.394795677711e+02,0,0
Bi,No,-8.421685981755e-02,-6.060328209996e+00,-3.395913758043e+02,0,0
Bi,Lr,-8.006273587673e-02,-5.775932704699e+00,-3.352233869732e+02,0,0
Bi,Rf,-8.286665572715e-02,-5.957396463753e+00,-3.380104622189e+02,0,0
Bi,Db,-8.461015911813e-02,-6.093256211056e+00,-3.400971121404e+02,0,0
Bi,Sg,-8.632917834856e-02,-6.262551846325e+00,-3.426972989585e+02,0,0
Bi,Bh,-8.614224028916e-02,-6.241389891917e+00,-3.423722756063e+02,0,0
Bi,Hs,-8.594730638989e-02,-6.220227937508e+00,-3.420472522540e+02,0,0
Po,At,5.347648517612e-01,1.182024274304e+01,5.877111669844e+02,0,1
Po,Rn,3.462956892784e-02,2.629251761758e-01,1.660628396105e+02,0,1
Po,Fr,1.428247616562e-01,3.779168435876e+00,2.262730018962e+02,0,0
Po,Ra,6.831349649194e-01,4.049461644450e+00,1.444238218517e+02,0,0
Po,Ac,7.749960669572e-01,6.109830663718e+00,2.385939978981e+02,0,0
Po,Th,-1.623717431831e-01,-3.348784782117e+00,-1.368259101969e+02,0,0
Po,Pa,-5.726337314906e-02,-6.754288559221e-01,-3.498364192380e+02,0,0
Po,U,-9.364742602459e-02,-1.106883419217e+00,-3.756583260005e+02,0,0
Po,Np,-3.952791843923e-02,-4.663820152931e-01,-3.278043284586e+02,0,0
Po,Pu,-4.314187686392e-02,-5.090548189448e-01,-3.404874401285e+02,0,0
Po,Am,6.987270337086e-02,8.600386521296e-01,-2.369731706263e+02,0,0
Po,Cm,-5.596791506534e-02,-6.635434811712e-01,-3.542866481130e+02,0,0
Po,Bk,-8.000044391649e-02,-9.444816012948e-01,-3.655644526880e+02,0,0
Po,Cf,3.704740156941e-02,4.482572411306e-01,-2.655368627650e+02,0,0
Po,Es,7.727722723512e-02,9.988363945340e-01,-2.056634232498e+02,0,0
Po,Fm,-3.338896634959e-01,-6.122389108179e+00,-5.092186584325e+02,0,0
Po,Md,-3.353866128535e-01,-6.151370000350e+00,-5.096769636381e+02,0,0
Po,No,-3.361165451690e-01,-6.165612038789e+00,-5.099021879106e+02,0,0
Po,Lr,-3.050152811264e-01,-5.609220310372e+00,-5.011033826847e+02,0,0
Po,Rf,-3.254534983498e-01,-5.964236239472e+00,-5.067176214534e+02,0,0
Po,Db,-3.393705691012e-01,-6.230032421958e+00,-5.109209349105e+02,0,0
